review_id,customer_id,product_id,order_id,rating,review_text,review_date
5838,9794,485,19795,5,Great value,2024-11-13
5839,9794,229,19795,2,Fast shipping,2025-01-03
5840,9794,433,19795,5,Packaging was good,2024-12-03
5841,6258,331,19798,4,Quality could be better,2023-09-27
5842,613,173,19800,4,Not worth the price,2024-12-19
5843,5555,352,19802,4,As expected,2023-12-01
5844,9066,426,19807,4,Great value,2024-08-15
5845,9066,254,19807,5,Packaging was good,2024-09-07
5846,4839,438,19811,4,Fast shipping,2023-12-22
5847,6068,284,19820,4,Fast shipping,2024-01-07
5848,6758,180,19825,5,As expected,2025-10-31
5849,6758,16,19825,5,Fast shipping,2025-11-16
5850,6758,104,19825,5,Great value,2025-10-20
5851,7378,192,19826,5,As expected,2025-02-25
5852,534,312,19829,4,Quality could be better,2025-05-13
5853,6009,272,19834,4,Packaging was good,2025-08-01
5854,5610,116,19836,2,Not worth the price,2023-03-11
5855,4114,455,19837,3,Excellent product,2026-02-06
5856,4537,247,19845,5,Quality could be better,2023-08-07
5857,6615,347,19850,5,Fast shipping,2023-11-01
5858,6615,323,19850,4,Would buy again,2023-10-30
5859,1539,424,19852,4,Quality could be better,2024-05-21
5860,7143,263,19854,4,Packaging was good,2025-02-10
5861,5513,243,19855,4,Quality could be better,2024-03-31
5862,863,438,19864,4,Would buy again,2024-01-04
5863,863,27,19864,5,Fast shipping,2023-12-05
5864,3333,103,19866,5,Packaging was good,2024-09-11
5865,3333,186,19866,4,Great value,2024-09-05
5866,3432,166,19870,4,Excellent product,2026-01-04
5867,9407,317,19872,5,Excellent product,2023-06-27
5868,3716,204,19880,4,Quality could be better,2023-10-20
5869,9490,372,19891,5,Excellent product,2024-01-12
5870,9238,116,19892,3,Packaging was good,2023-04-07
5871,6562,310,19895,5,Packaging was good,2025-01-22
5872,6562,462,19895,5,Excellent product,2025-01-10
5873,7732,231,19896,5,Quality could be better,2024-07-03
5874,2014,339,19897,5,Excellent product,2023-02-17
5875,8737,195,19905,4,Packaging was good,2023-06-07
5876,7095,187,19911,4,Fast shipping,2023-09-21
5877,1875,364,19920,5,Quality could be better,2023-07-21
5878,4518,45,19921,5,As expected,2023-12-10
5879,1859,232,19923,5,Fast shipping,2024-02-18
5880,5090,68,19926,4,Great value,2023-07-10
5881,8445,29,19927,5,Quality could be better,2025-10-11
5882,8445,400,19927,5,Packaging was good,2025-09-27
5883,711,325,19935,5,Fast shipping,2024-05-18
5884,3440,123,19939,4,Quality could be better,2025-10-05
5885,82,280,19949,4,Fast shipping,2025-08-07
5886,451,236,19954,4,Excellent product,2024-03-15
5887,3052,354,19958,5,Packaging was good,2023-09-21
5888,3644,182,19965,5,Great value,2023-08-03
5889,6966,267,19973,5,Would buy again,2023-08-25
5890,1478,399,19986,4,Not worth the price,2025-08-23
5891,2129,404,19990,4,Not worth the price,2023-12-15
5892,2129,486,19990,5,Excellent product,2023-11-29
5893,2129,177,19990,5,Quality could be better,2023-11-12
5894,4801,486,20010,4,Great value,2024-07-23
5895,7804,324,20011,5,Quality could be better,2025-02-14
5896,2180,434,20012,5,Excellent product,2023-07-15
5897,2180,387,20012,5,As expected,2023-07-20
5898,2180,227,20012,4,Would buy again,2023-06-09
5899,4249,213,20021,5,Great value,2023-12-26
5900,6068,82,20022,5,Quality could be better,2024-10-19
5901,6068,198,20022,3,As expected,2024-10-22
5902,6656,147,20024,3,Not worth the price,2023-09-27
5903,8876,81,20025,4,Would buy again,2025-03-02
5904,4567,283,20031,3,Would buy again,2024-10-08
5905,4567,489,20031,4,Excellent product,2024-09-15
5906,7151,147,20036,4,As expected,2024-01-29
5907,1515,425,20048,4,Not worth the price,2025-07-24
5908,3676,359,20050,1,Quality could be better,2025-03-15
5909,7083,151,20053,5,Would buy again,2024-06-24
5910,3676,143,20060,5,Would buy again,2024-07-18
5911,5604,150,20066,5,Excellent product,2024-09-14
5912,7945,8,20067,5,Would buy again,2025-03-03
5913,7945,475,20067,5,Would buy again,2025-02-18
5914,8169,385,20071,5,As expected,2024-03-09
5915,8169,87,20071,5,Not worth the price,2024-03-18
5916,1746,236,20077,5,Great value,2023-05-23
5917,1109,234,20091,5,Quality could be better,2026-02-19
5918,1109,105,20091,5,Fast shipping,2026-01-01
5919,8594,21,20092,5,Packaging was good,2023-08-12
5920,8594,276,20092,4,Not worth the price,2023-08-21
5921,8452,364,20093,5,Not worth the price,2024-08-25
5922,2154,447,20094,5,Not worth the price,2025-01-28
5923,9321,170,20100,4,Excellent product,2024-05-30
5924,4404,372,20103,4,Great value,2024-02-23
5925,4404,349,20103,5,Quality could be better,2024-01-10
5926,1896,425,20104,5,Fast shipping,2025-05-15
5927,6393,143,20113,4,Fast shipping,2024-01-01
5928,6379,316,20122,4,Would buy again,2023-04-23
5929,1755,487,20126,5,Great value,2024-11-10
5930,1755,265,20126,4,Not worth the price,2024-11-29
5931,1922,334,20127,3,Excellent product,2025-07-12
5932,7224,24,20129,4,Packaging was good,2023-02-24
5933,6177,263,20136,4,As expected,2024-07-23
5934,6177,103,20136,3,Excellent product,2024-07-27
5935,6798,20,20141,5,Fast shipping,2026-02-21
5936,893,307,20149,5,As expected,2023-07-02
5937,893,32,20149,4,Quality could be better,2023-07-27
5938,893,476,20149,4,As expected,2023-06-21
5939,1998,298,20160,4,As expected,2023-04-29
5940,3413,492,20162,5,Great value,2024-08-06
5941,1345,13,20169,5,Fast shipping,2023-07-17
5942,3456,370,20170,5,Quality could be better,2026-01-20
5943,3456,383,20170,5,As expected,2025-11-29
5944,9585,269,20172,5,Not worth the price,2024-02-08
5945,1153,356,20173,3,Not worth the price,2023-09-25
5946,7068,259,20184,4,Fast shipping,2023-07-15
5947,1304,328,20187,3,Quality could be better,2024-04-14
5948,177,192,20204,5,Packaging was good,2025-08-12
5949,9827,329,20206,4,Would buy again,2023-11-01
5950,9127,205,20207,4,Would buy again,2025-02-20
5951,9054,156,20209,4,Excellent product,2024-09-21
5952,251,15,20220,5,As expected,2024-03-21
5953,9011,253,20221,3,Would buy again,2025-12-25
5954,5510,296,20223,4,Great value,2024-06-12
5955,7714,302,20227,4,Packaging was good,2024-09-30
5956,6306,342,20235,4,As expected,2023-02-06
5957,6306,413,20235,5,Packaging was good,2023-02-12
5958,6571,116,20239,5,Not worth the price,2023-02-22
5959,2959,207,20248,5,As expected,2023-12-28
5960,3545,14,20251,4,Would buy again,2025-02-01
5961,3545,150,20251,3,Excellent product,2025-01-19
5962,3545,360,20251,3,Fast shipping,2025-01-23
5963,6759,243,20256,2,Fast shipping,2024-11-03
5964,4559,354,20257,3,Would buy again,2024-07-25
5965,5328,477,20258,5,Excellent product,2024-10-19
5966,7104,110,20260,5,Would buy again,2024-07-26
5967,5188,490,20263,4,Quality could be better,2023-06-27
5968,6202,133,20267,5,Not worth the price,2023-03-11
5969,4906,439,20281,5,Excellent product,2023-12-17
5970,4906,453,20281,5,Fast shipping,2024-01-11
5971,6817,8,20283,5,As expected,2023-10-01
5972,8549,29,20284,4,Excellent product,2025-09-30
5973,9634,275,20286,4,Fast shipping,2024-05-27
5974,2383,7,20290,3,Great value,2025-07-29
5975,5611,277,20296,5,Excellent product,2025-02-21
5976,9564,150,20301,5,Quality could be better,2023-06-11
5977,9264,294,20316,4,Would buy again,2026-01-05
5978,2992,289,20320,4,Fast shipping,2024-10-01
5979,6687,147,20326,4,Excellent product,2025-02-27
5980,367,16,20340,5,As expected,2023-06-12
5981,6289,268,20341,5,Packaging was good,2025-12-12
5982,1358,307,20345,5,Great value,2023-03-20
5983,9882,242,20346,2,As expected,2023-10-23
5984,9882,282,20346,3,Would buy again,2023-11-03
5985,2532,53,20353,3,Excellent product,2025-11-21
5986,2016,322,20357,5,Excellent product,2024-05-22
5987,9484,73,20363,5,Packaging was good,2023-09-26
5988,7347,146,20364,4,Not worth the price,2025-01-15
5989,8399,272,20365,5,Fast shipping,2023-03-03
5990,3089,495,20369,5,Quality could be better,2024-02-17
5991,8213,180,20374,2,As expected,2024-12-20
5992,8240,40,20383,4,Packaging was good,2024-06-01
5993,8240,342,20383,4,Great value,2024-07-02
5994,9788,89,20393,5,Excellent product,2023-12-18
5995,6415,494,20397,4,Quality could be better,2023-02-18
5996,5869,180,20402,4,Quality could be better,2025-08-21
5997,7227,493,20404,5,Would buy again,2024-01-24
5998,6522,129,20408,2,Would buy again,2023-03-07
5999,2925,5,20415,5,Fast shipping,2025-12-05
6000,9845,292,20417,5,Great value,2024-12-12
6001,8982,219,20423,4,Would buy again,2024-05-22
6002,51,355,20426,4,Great value,2025-08-27
6003,7689,258,20435,4,Fast shipping,2025-02-12
6004,1647,71,20437,5,Fast shipping,2023-03-10
6005,4389,141,20445,1,Would buy again,2023-06-25
6006,1575,238,20451,5,Excellent product,2024-03-21
6007,7389,288,20457,3,Fast shipping,2023-09-24
6008,7389,389,20457,4,Not worth the price,2023-08-21
6009,12,470,20464,5,Excellent product,2025-06-20
6010,5080,269,20466,5,Not worth the price,2023-11-09
6011,4000,391,20469,3,Would buy again,2024-09-24
6012,3388,486,20472,1,Packaging was good,2024-02-23
6013,3388,150,20472,4,Fast shipping,2024-02-27
6014,3388,53,20472,5,Not worth the price,2024-04-11
6015,404,299,20473,5,Packaging was good,2024-06-27
6016,5609,62,20477,5,As expected,2024-11-25
6017,3814,500,20481,5,Would buy again,2023-12-28
6018,3814,90,20481,5,Excellent product,2023-11-19
6019,4395,196,20482,5,Great value,2025-02-10
6020,7260,127,20484,4,Quality could be better,2024-11-26
6021,2137,489,20487,5,Would buy again,2023-07-11
6022,3266,404,20493,4,As expected,2025-12-22
6023,4667,18,20500,4,Packaging was good,2023-07-10
6024,3498,446,20501,4,Not worth the price,2024-08-29
6025,8418,120,20503,2,Fast shipping,2025-11-09
6026,8418,103,20503,5,Packaging was good,2025-10-07
6027,8418,352,20503,1,Great value,2025-11-27
6028,9906,139,20507,2,Packaging was good,2025-07-02
6029,6484,114,20509,3,Not worth the price,2024-06-10
6030,2391,458,20512,5,Quality could be better,2025-05-26
6031,9908,375,20513,5,Not worth the price,2025-09-03
6032,9908,311,20513,3,As expected,2025-08-27
6033,5754,18,20517,5,Excellent product,2025-05-20
6034,7573,381,20518,5,Great value,2024-12-22
6035,4196,93,20519,4,As expected,2024-06-02
6036,297,492,20520,5,Great value,2023-10-17
6037,5828,264,20524,5,Excellent product,2025-11-10
6038,2358,444,20527,5,Packaging was good,2025-01-09
6039,5111,44,20532,5,Quality could be better,2025-07-24
6040,322,127,20542,3,Fast shipping,2024-01-31
6041,6234,228,20553,4,Great value,2024-02-04
6042,8875,396,20555,4,As expected,2024-06-14
6043,7345,212,20563,3,Not worth the price,2024-08-22
6044,4185,434,20571,4,Great value,2025-01-27
6045,7298,419,20572,3,Fast shipping,2025-08-14
6046,7298,370,20572,4,Fast shipping,2025-08-12
6047,1227,424,20573,3,Packaging was good,2025-09-11
6048,1227,406,20573,5,Quality could be better,2025-10-08
6049,4812,403,20575,5,Fast shipping,2023-08-11
6050,5521,233,20585,5,Packaging was good,2025-01-28
6051,5361,13,20594,5,Packaging was good,2024-01-05
6052,5361,202,20594,5,Excellent product,2024-01-22
6053,4610,66,20599,5,As expected,2023-06-03
6054,7710,499,20602,3,Packaging was good,2024-11-20
6055,2200,325,20603,5,Would buy again,2024-11-25
6056,3935,148,20621,5,Quality could be better,2023-04-24
6057,3935,372,20621,4,Great value,2023-05-14
6058,8506,229,20625,4,Quality could be better,2025-02-24
6059,3331,449,20629,5,Not worth the price,2024-04-18
6060,837,142,20634,5,Packaging was good,2025-09-15
6061,1597,227,20636,4,Would buy again,2024-09-18
6062,8687,233,20639,3,Fast shipping,2023-06-25
6063,5217,99,20650,4,Excellent product,2025-02-21
6064,5217,11,20650,5,Not worth the price,2025-04-10
6065,4532,211,20655,5,Fast shipping,2025-02-24
6066,6034,127,20662,5,Fast shipping,2025-02-22
6067,9288,178,20669,4,Excellent product,2024-02-25
6068,905,433,20686,3,Would buy again,2025-02-01
6069,8848,91,20688,5,Fast shipping,2025-05-17
6070,3409,158,20689,5,As expected,2024-04-30
6071,3409,252,20689,5,Great value,2024-04-30
6072,598,416,20690,4,Not worth the price,2025-02-24
6073,598,74,20690,5,As expected,2025-03-02
6074,4999,488,20691,2,Not worth the price,2024-07-29
6075,5650,237,20700,5,Would buy again,2025-08-18
6076,1344,320,20701,2,Great value,2025-04-28
6077,9434,282,20704,5,As expected,2025-10-23
6078,9434,458,20704,4,Would buy again,2025-10-02
6079,7558,1,20707,4,Packaging was good,2024-09-28
6080,7558,32,20707,5,Fast shipping,2024-08-27
6081,8281,256,20708,3,Would buy again,2025-04-03
6082,4059,290,20722,4,As expected,2025-05-31
6083,5771,365,20730,5,Not worth the price,2023-05-09
6084,7633,449,20732,5,Not worth the price,2025-06-09
6085,3263,141,20739,5,Not worth the price,2025-11-09
6086,9609,107,20744,5,Great value,2025-05-12
6087,7171,43,20753,5,Fast shipping,2023-10-28
6088,7171,278,20753,4,Not worth the price,2023-10-29
6089,8099,143,20754,5,As expected,2026-01-08
6090,9145,279,20758,4,As expected,2023-04-28
6091,56,363,20762,5,Quality could be better,2025-08-10
6092,9487,246,20767,5,Great value,2023-06-05
6093,993,350,20768,4,As expected,2025-07-27
6094,2525,265,20771,5,As expected,2024-11-17
6095,2525,482,20771,4,Would buy again,2024-11-05
6096,9828,489,20772,4,Excellent product,2024-12-17
6097,3269,267,20773,5,Great value,2023-11-11
6098,9113,296,20778,5,As expected,2024-03-11
6099,2290,423,20779,5,Fast shipping,2025-11-22
6100,9661,36,20780,3,Would buy again,2026-01-25
6101,9661,386,20780,5,Would buy again,2026-01-31
6102,8271,366,20785,5,Quality could be better,2023-05-29
6103,5643,15,20788,4,Fast shipping,2023-08-02
6104,7905,12,20792,5,Quality could be better,2023-08-03
6105,2662,168,20793,5,As expected,2026-01-10
6106,1118,248,20795,1,As expected,2024-07-22
6107,5965,289,20804,5,As expected,2024-12-01
6108,5207,219,20806,4,Excellent product,2025-10-02
6109,3921,241,20812,4,Packaging was good,2025-01-29
6110,7909,349,20822,4,Quality could be better,2024-02-26
6111,4289,213,20834,5,Would buy again,2023-10-15
6112,7972,222,20845,3,Packaging was good,2025-01-28
6113,7972,321,20845,5,Would buy again,2025-02-20
6114,7972,409,20845,5,Would buy again,2025-02-10
6115,7576,143,20853,2,Not worth the price,2024-07-03
6116,7576,59,20853,4,Great value,2024-07-14
6117,102,352,20864,5,Quality could be better,2025-12-31
6118,102,190,20864,5,As expected,2026-01-24
6119,1119,46,20865,3,Would buy again,2023-05-10
6120,7687,250,20879,5,Excellent product,2023-12-23
6121,6912,478,20880,4,Excellent product,2023-11-16
6122,2031,186,20888,4,Packaging was good,2024-02-03
6123,4655,485,20892,5,Fast shipping,2024-12-19
6124,9119,204,20897,5,Great value,2023-07-03
6125,4228,403,20906,5,Great value,2025-03-09
6126,8098,183,20915,4,Great value,2024-05-13
6127,8098,365,20915,5,As expected,2024-04-28
6128,7703,254,20917,3,Quality could be better,2023-05-09
6129,9419,489,20923,5,Great value,2025-06-24
6130,7214,142,20925,4,As expected,2026-01-17
6131,7214,70,20925,5,Fast shipping,2026-01-23
6132,1277,430,20929,5,Fast shipping,2024-08-08
6133,7757,438,20938,3,Fast shipping,2025-11-27
6134,8954,383,20944,5,Not worth the price,2025-05-04
6135,7037,108,20945,3,Not worth the price,2025-01-08
6136,7037,473,20945,5,Quality could be better,2025-01-21
6137,8481,337,20950,4,As expected,2023-11-03
6138,7700,205,20963,4,Not worth the price,2024-09-16
6139,1291,361,20964,4,Not worth the price,2023-12-07
6140,8670,278,20967,5,Packaging was good,2023-05-14
6141,1295,90,20971,5,Fast shipping,2024-04-29
6142,4198,197,20979,5,Not worth the price,2024-12-12
6143,3355,307,20983,1,Excellent product,2023-06-17
6144,4955,470,20985,3,Fast shipping,2024-12-19
6145,7840,67,20987,4,Fast shipping,2025-04-02
6146,8414,374,20992,3,Great value,2024-12-13
6147,8414,255,20992,5,As expected,2024-12-12
6148,669,111,20999,4,Excellent product,2024-12-11
6149,7303,176,21006,5,Great value,2025-04-24
6150,4846,105,21011,4,Packaging was good,2025-10-13
6151,1787,258,21018,5,Would buy again,2025-02-16
6152,1787,266,21018,4,Packaging was good,2025-03-03
6153,3438,240,21023,5,Packaging was good,2025-02-19
6154,1859,372,21024,5,Would buy again,2025-10-23
6155,1859,454,21024,4,Great value,2025-12-06
6156,1470,362,21030,4,Fast shipping,2023-09-25
6157,3857,208,21031,5,Fast shipping,2025-08-26
6158,2398,73,21033,5,Excellent product,2026-01-28
6159,1656,291,21038,2,Quality could be better,2025-12-26
6160,5181,488,21040,5,Excellent product,2024-06-10
6161,9575,292,21049,3,Excellent product,2024-08-04
6162,9901,257,21058,5,Not worth the price,2023-06-25
6163,8532,427,21073,5,Packaging was good,2025-01-11
6164,1800,8,21076,1,Excellent product,2025-04-23
6165,9833,487,21077,4,Packaging was good,2024-11-11
6166,28,150,21081,5,Excellent product,2023-11-06
6167,5100,266,21087,5,Not worth the price,2025-12-22
6168,8214,139,21089,4,Quality could be better,2025-07-24
6169,4296,219,21097,3,Quality could be better,2023-02-13
6170,9975,372,21103,5,Excellent product,2024-01-04
6171,256,57,21117,5,Would buy again,2024-07-30
6172,8820,247,21119,4,Excellent product,2025-03-23
6173,4693,104,21123,3,As expected,2025-11-20
6174,4693,23,21123,4,Not worth the price,2025-10-19
6175,4693,214,21123,5,Would buy again,2025-10-26
6176,6699,101,21127,4,As expected,2024-10-15
6177,4792,461,21137,4,Packaging was good,2024-01-01
6178,1172,222,21138,4,Packaging was good,2025-02-17
6179,2880,494,21142,4,Fast shipping,2024-08-07
6180,8002,140,21143,5,As expected,2025-02-23
6181,1967,91,21144,5,Not worth the price,2023-12-23
6182,2303,338,21151,4,Would buy again,2025-03-26
6183,8315,487,21157,4,Excellent product,2023-04-07
6184,5544,368,21159,3,Fast shipping,2025-04-10
6185,3016,315,21161,4,Not worth the price,2023-03-25
6186,6945,53,21162,4,Excellent product,2025-04-12
6187,5854,288,21168,3,Packaging was good,2024-08-15
6188,8073,108,21173,2,Great value,2023-04-11
6189,5616,391,21178,4,Would buy again,2023-05-01
6190,3455,5,21179,4,Quality could be better,2025-11-05
6191,1508,271,21194,5,Packaging was good,2024-05-21
6192,1508,451,21194,4,Great value,2024-05-19
6193,1618,361,21195,5,Great value,2025-11-18
6194,5063,282,21203,4,Not worth the price,2023-09-25
6195,9657,433,21219,2,Not worth the price,2024-07-16
6196,9657,399,21219,3,Not worth the price,2024-06-22
6197,6032,476,21222,4,Not worth the price,2023-04-24
6198,8408,442,21230,5,Fast shipping,2025-10-24
6199,8408,55,21230,5,Quality could be better,2025-11-19
6200,6140,136,21231,3,Packaging was good,2024-09-18
6201,3374,407,21233,5,Quality could be better,2024-05-11
6202,3374,391,21233,4,Fast shipping,2024-04-21
6203,4302,351,21236,5,Quality could be better,2023-06-19
6204,4666,154,21247,3,Quality could be better,2023-02-22
6205,4666,199,21247,4,Not worth the price,2023-02-18
6206,1990,96,21249,5,Fast shipping,2023-05-17
6207,865,220,21250,3,Not worth the price,2025-09-23
6208,865,449,21250,4,Fast shipping,2025-10-24
6209,1845,314,21259,2,Quality could be better,2023-02-19
6210,4451,310,21269,3,Packaging was good,2024-12-26
6211,2900,379,21271,5,Great value,2024-09-06
6212,8175,49,21272,4,Great value,2024-08-21
6213,3018,284,21275,4,Packaging was good,2024-12-11
6214,3018,457,21275,5,Would buy again,2024-12-15
6215,856,227,21277,3,Fast shipping,2024-04-17
6216,6864,263,21280,3,As expected,2024-04-25
6217,4483,323,21283,4,Not worth the price,2024-08-09
6218,2655,393,21284,5,Would buy again,2024-12-23
6219,7448,93,21288,4,Quality could be better,2023-06-28
6220,1635,335,21294,3,As expected,2025-03-30
6221,7861,421,21296,5,Not worth the price,2024-03-03
6222,7861,383,21296,5,Great value,2024-02-27
6223,2514,204,21301,3,Great value,2026-01-15
6224,5240,364,21304,4,Not worth the price,2023-09-24
6225,4578,497,21309,4,Packaging was good,2025-10-14
6226,4578,123,21309,5,Packaging was good,2025-09-26
6227,6198,152,21312,3,Not worth the price,2023-08-02
6228,8766,362,21315,5,Not worth the price,2025-06-22
6229,4431,479,21320,5,Fast shipping,2025-03-30
6230,4718,398,21323,3,Excellent product,2023-05-29
6231,4549,216,21326,2,Packaging was good,2025-11-18
6232,1121,486,21332,3,Not worth the price,2023-07-21
6233,1121,277,21332,3,Quality could be better,2023-06-28
6234,936,57,21333,2,Not worth the price,2023-12-22
6235,936,473,21333,5,Not worth the price,2023-12-11
6236,5939,202,21336,5,Great value,2023-03-05
6237,5418,280,21346,5,Quality could be better,2025-09-04
6238,925,378,21350,5,Packaging was good,2025-07-21
6239,1993,154,21353,3,Packaging was good,2023-04-07
6240,1993,466,21353,3,Would buy again,2023-04-21
6241,736,436,21356,2,Packaging was good,2024-02-22
6242,736,423,21356,4,Quality could be better,2024-01-15
6243,7398,288,21361,5,Great value,2024-06-26
6244,7398,478,21361,5,Not worth the price,2024-08-05
6245,7398,59,21361,5,Excellent product,2024-08-12
6246,1031,408,21363,5,As expected,2023-06-28
6247,6035,322,21370,3,Fast shipping,2024-03-26
6248,6033,185,21375,5,Not worth the price,2024-01-02
6249,9576,376,21378,3,Quality could be better,2023-03-08
6250,2338,182,21388,3,Would buy again,2025-07-14
6251,2204,328,21393,4,Quality could be better,2024-08-01
6252,2204,97,21393,5,Fast shipping,2024-07-28
6253,5429,61,21399,4,Fast shipping,2024-11-10
6254,6787,335,21401,4,Would buy again,2023-05-12
6255,6787,235,21401,3,Would buy again,2023-05-15
6256,7098,289,21408,5,Excellent product,2023-11-05
6257,6142,342,21409,5,Great value,2023-10-22
6258,3469,95,21411,2,As expected,2023-09-11
6259,7681,168,21414,5,Fast shipping,2024-12-08
6260,9626,299,21422,5,Fast shipping,2024-09-11
6261,4987,108,21427,5,Quality could be better,2023-03-31
6262,8117,221,21440,4,Fast shipping,2024-10-23
6263,7351,214,21442,5,Fast shipping,2023-05-24
6264,7351,172,21442,4,Quality could be better,2023-05-29
6265,348,281,21453,5,Would buy again,2025-02-28
6266,348,415,21453,5,Excellent product,2025-04-07
6267,4363,269,21454,5,Quality could be better,2024-07-28
6268,4363,294,21454,4,Great value,2024-08-02
6269,4363,450,21454,4,Fast shipping,2024-07-19
6270,3134,414,21471,5,Great value,2023-12-08
6271,3134,131,21471,4,As expected,2024-01-20
6272,145,53,21472,2,Fast shipping,2023-12-01
6273,2184,237,21474,4,Not worth the price,2023-11-25
6274,4117,76,21483,3,Quality could be better,2024-12-22
6275,2027,409,21488,5,Excellent product,2023-10-31
6276,6870,217,21489,5,Great value,2025-07-17
6277,467,218,21491,5,Fast shipping,2025-01-18
6278,605,421,21493,3,Not worth the price,2025-06-28
6279,9804,337,21495,5,As expected,2024-05-02
6280,3037,239,21496,5,Great value,2025-06-30
6281,2140,91,21503,5,Great value,2025-07-14
6282,907,25,21508,5,As expected,2023-03-01
6283,7818,466,21517,3,Quality could be better,2024-01-02
6284,3257,401,21521,4,Excellent product,2024-07-15
6285,3257,73,21521,5,Not worth the price,2024-08-29
6286,4646,457,21524,5,Would buy again,2024-02-05
6287,4646,364,21524,5,Quality could be better,2024-01-26
6288,2164,340,21527,5,Packaging was good,2023-11-04
6289,2377,198,21530,4,Not worth the price,2023-11-02
6290,9150,108,21532,5,Packaging was good,2025-09-16
6291,9150,198,21532,5,Would buy again,2025-10-05
6292,6286,368,21534,5,Excellent product,2025-01-28
6293,5333,78,21541,4,Fast shipping,2025-03-26
6294,3344,256,21544,4,Would buy again,2024-09-14
6295,2618,486,21551,5,Packaging was good,2023-04-02
6296,9972,471,21552,3,Would buy again,2023-12-30
6297,2744,489,21557,4,Not worth the price,2024-08-25
6298,9140,34,21558,5,Excellent product,2025-01-24
6299,9140,52,21558,3,As expected,2024-12-21
6300,6847,118,21559,5,Not worth the price,2024-05-14
6301,6847,388,21559,4,Not worth the price,2024-04-23
6302,6847,180,21559,5,Great value,2024-04-29
6303,7272,191,21581,1,As expected,2025-03-02
6304,8424,424,21584,3,Excellent product,2023-06-06
6305,3024,56,21585,1,Excellent product,2025-11-14
6306,7533,71,21595,2,Packaging was good,2024-12-14
6307,2292,215,21596,5,Fast shipping,2023-05-07
6308,2292,495,21596,4,Great value,2023-05-31
6309,7932,234,21597,5,Fast shipping,2023-05-14
6310,1893,170,21598,3,Fast shipping,2024-09-11
6311,4638,10,21621,4,Excellent product,2023-07-17
6312,1145,89,21623,5,Quality could be better,2025-07-05
6313,5731,175,21625,4,As expected,2025-08-11
6314,8645,306,21631,2,Quality could be better,2024-07-20
6315,9829,58,21633,5,Excellent product,2024-07-29
6316,2020,157,21635,4,Great value,2023-10-08
6317,3642,351,21639,4,Packaging was good,2025-10-09
6318,1854,303,21643,5,Not worth the price,2023-04-09
6319,3776,72,21647,5,Quality could be better,2025-06-05
6320,3406,327,21661,5,Great value,2024-10-25
6321,753,63,21666,2,Would buy again,2024-06-28
6322,753,32,21666,4,Not worth the price,2024-07-25
6323,8555,135,21668,3,Excellent product,2023-03-08
6324,2533,48,21681,3,Packaging was good,2025-05-25
6325,1125,167,21685,1,Would buy again,2023-03-20
6326,2995,394,21686,5,Fast shipping,2025-11-28
6327,9977,387,21692,5,Quality could be better,2026-01-10
6328,9977,312,21692,5,Great value,2026-01-12
6329,602,402,21697,5,Would buy again,2023-11-15
6330,102,301,21706,4,Excellent product,2023-10-12
6331,3601,220,21709,2,Packaging was good,2024-04-06
6332,7434,353,21711,2,Excellent product,2024-01-09
6333,5075,264,21712,3,Packaging was good,2023-02-05
6334,6871,489,21713,4,Quality could be better,2024-01-06
6335,4790,420,21714,4,Fast shipping,2024-11-15
6336,4790,385,21714,3,Packaging was good,2024-10-25
6337,7839,251,21716,4,Excellent product,2024-08-05
6338,9550,64,21719,4,Packaging was good,2024-08-09
6339,6281,142,21729,2,Excellent product,2023-11-10
6340,4401,436,21742,4,Excellent product,2023-11-23
6341,6635,241,21753,2,As expected,2025-05-25
6342,3526,461,21757,5,Packaging was good,2024-03-04
6343,7027,231,21760,5,Excellent product,2025-03-25
6344,15,8,21761,5,Quality could be better,2023-08-29
6345,649,373,21762,3,Packaging was good,2023-04-19
6346,2266,481,21767,3,Quality could be better,2023-12-13
6347,1532,467,21769,3,Would buy again,2023-12-08
6348,5011,95,21770,4,Great value,2024-12-26
6349,5377,367,21772,5,Would buy again,2024-07-30
6350,2954,238,21777,5,Excellent product,2023-04-22
6351,244,26,21779,3,As expected,2023-10-17
6352,4917,97,21782,5,Quality could be better,2024-04-09
6353,638,402,21785,3,Packaging was good,2025-04-09
6354,8701,495,21786,5,Excellent product,2025-05-16
6355,3421,100,21793,5,Packaging was good,2024-07-06
6356,3792,62,21797,4,Fast shipping,2024-01-31
6357,330,60,21804,4,Packaging was good,2025-05-23
6358,8815,230,21811,2,Excellent product,2023-04-04
6359,2763,90,21819,4,Fast shipping,2024-05-11
6360,2763,419,21819,5,Excellent product,2024-04-14
6361,6392,69,21824,4,As expected,2023-06-04
6362,9972,407,21827,5,As expected,2024-04-22
6363,917,232,21828,5,Quality could be better,2024-08-04
6364,2535,464,21829,1,Would buy again,2026-01-24
6365,4024,138,21835,4,Fast shipping,2023-06-19
6366,4024,491,21835,4,Would buy again,2023-06-20
6367,1434,451,21844,5,Packaging was good,2023-05-09
6368,16,426,21848,5,Excellent product,2023-04-05
6369,939,483,21856,4,Great value,2024-05-09
6370,3404,232,21859,2,Would buy again,2025-11-01
6371,8391,453,21861,5,Not worth the price,2024-03-14
6372,2228,53,21866,3,Quality could be better,2023-09-22
6373,4669,428,21870,1,Would buy again,2023-04-26
6374,4514,336,21871,2,Excellent product,2023-03-24
