return_id,order_id,customer_id,return_reason,return_status,refund_amount,return_date
1712,25162,1255,Arrived late,rejected,1181.91,2023-12-16
1713,25213,7232,Damaged,approved,330.03,2025-04-17
1714,25215,4434,Damaged,refunded,328.30,2024-05-16
1715,25253,9411,Too large,refunded,107.17,2023-11-22
1716,25269,6092,Damaged,received,353.73,2023-09-26
1717,25276,2212,Not as described,approved,38.19,2025-07-07
1718,25280,3985,Damaged,rejected,549.39,2023-11-12
1719,25285,8721,Arrived late,refunded,67.95,2024-09-26
1720,25286,9536,Too small,refunded,589.21,2023-06-26
1721,25288,5365,Wrong item,received,151.57,2026-01-26
1722,25292,9759,Changed mind,received,299.89,2025-03-23
1723,25294,1721,Too large,received,426.44,2025-10-04
1724,25325,1360,Not as described,approved,327.41,2023-07-07
1725,25353,9673,Too large,requested,209.96,2024-12-05
1726,25357,8401,Wrong item,refunded,19.62,2025-10-01
1727,25363,3867,Damaged,requested,679.88,2023-04-14
1728,25371,9211,Arrived late,received,394.20,2024-07-07
1729,25388,1616,Damaged,received,105.37,2025-10-23
1730,25390,6550,Too large,received,38.75,2024-08-29
1731,25421,9250,Damaged,refunded,780.42,2025-10-12
1732,25428,4342,Damaged,refunded,264.03,2024-03-05
1733,25433,8883,Too large,rejected,177.64,2024-07-20
1734,25478,8191,Arrived late,approved,1238.30,2024-02-22
1735,25480,2230,Too large,refunded,169.36,2026-01-08
1736,25503,8454,Too large,approved,830.49,2023-04-14
1737,25511,4087,Damaged,refunded,480.40,2024-03-10
1738,25513,2950,Too large,approved,1711.94,2025-10-01
1739,25525,457,Not as described,received,197.64,2024-06-26
1740,25532,2358,Arrived late,approved,529.79,2025-02-11
1741,25556,8654,Too small,refunded,167.53,2024-11-03
1742,25563,1797,Not as described,received,475.34,2023-02-25
1743,25603,3032,Wrong item,received,23.41,2025-08-18
1744,25614,1791,Too small,refunded,36.61,2024-07-06
1745,25636,8817,Wrong item,refunded,820.06,2024-01-05
1746,25639,5162,Not as described,received,1492.04,2023-06-02
1747,25691,4551,Arrived late,refunded,54.83,2024-01-13
1748,25759,89,Not as described,requested,933.48,2023-12-28
1749,25761,7769,Too small,approved,2132.01,2023-01-28
1750,25776,6878,Arrived late,requested,208.81,2025-02-19
1751,25784,6103,Changed mind,refunded,39.72,2025-10-08
1752,25787,3740,Not as described,requested,286.04,2023-10-24
1753,25826,111,Damaged,approved,1598.63,2025-09-27
1754,25833,9900,Too small,received,55.35,2026-03-14
1755,25858,7801,Arrived late,approved,237.22,2024-02-28
1756,25861,8996,Not as described,requested,882.21,2025-06-07
1757,25863,5210,Too small,approved,103.48,2023-08-30
1758,25884,1715,Arrived late,approved,591.50,2023-07-16
1759,25896,888,Changed mind,approved,187.81,2023-12-14
1760,25913,8412,Arrived late,approved,431.31,2025-02-20
1761,25938,5109,Damaged,approved,567.28,2025-10-03
1762,25939,4046,Arrived late,refunded,583.36,2024-06-24
1763,25943,1563,Wrong item,approved,77.82,2025-05-25
1764,25946,1056,Changed mind,approved,400.05,2023-04-09
1765,25951,3770,Too small,refunded,301.08,2025-03-10
1766,25976,2501,Too large,received,82.74,2025-08-13
1767,26024,1213,Too large,approved,353.25,2023-02-04
1768,26030,8379,Not as described,rejected,349.51,2025-02-10
1769,26070,2767,Too small,rejected,698.47,2023-10-25
1770,26090,2905,Too large,refunded,4.38,2023-10-23
1771,26093,2191,Too small,approved,329.83,2024-11-15
1772,26095,1123,Too large,refunded,675.50,2023-02-06
1773,26099,3760,Not as described,refunded,186.73,2025-06-16
1774,26146,9404,Wrong item,received,232.00,2024-05-01
1775,26166,9513,Not as described,received,912.25,2025-10-25
1776,26169,6087,Damaged,received,283.25,2024-02-19
1777,26179,2240,Wrong item,received,206.37,2025-03-10
1778,26187,1674,Arrived late,refunded,953.93,2023-12-10
1779,26196,3579,Not as described,refunded,760.72,2025-04-15
1780,26211,4629,Not as described,refunded,631.10,2023-05-14
1781,26215,3840,Not as described,refunded,67.63,2024-01-20
1782,26220,4609,Damaged,approved,288.97,2023-09-03
1783,26249,4846,Damaged,refunded,1403.37,2024-03-11
1784,26253,8117,Arrived late,approved,500.59,2025-12-16
1785,26299,6031,Too small,refunded,64.85,2026-02-01
1786,26306,8110,Damaged,approved,10.41,2025-06-18
1787,26313,2628,Wrong item,approved,197.04,2024-03-08
1788,26314,7800,Too small,requested,900.07,2024-10-28
1789,26316,1888,Arrived late,refunded,202.88,2023-09-02
1790,26317,9206,Changed mind,received,1416.33,2024-08-19
1791,26324,7118,Changed mind,refunded,568.16,2023-06-13
1792,26339,6,Arrived late,refunded,52.26,2024-11-23
1793,26355,1751,Changed mind,refunded,28.70,2025-06-28
1794,26356,9491,Changed mind,refunded,495.32,2025-12-01
1795,26359,5110,Arrived late,refunded,232.08,2023-06-27
1796,26372,8390,Too small,refunded,205.24,2024-06-16
1797,26384,8180,Damaged,requested,318.65,2024-01-30
1798,26391,801,Not as described,received,94.47,2024-09-01
1799,26399,2996,Changed mind,requested,201.98,2023-11-19
1800,26401,9126,Arrived late,refunded,1265.29,2023-06-06
1801,26421,9890,Too large,refunded,111.74,2023-07-08
1802,26425,4276,Damaged,refunded,222.43,2023-07-08
1803,26440,2514,Too large,received,1199.24,2025-03-02
1804,26459,2902,Not as described,refunded,671.87,2024-07-25
1805,26471,5326,Not as described,received,40.05,2023-02-18
1806,26474,5018,Too large,approved,575.34,2025-01-28
1807,26501,3409,Wrong item,refunded,311.18,2025-01-20
1808,26515,2159,Not as described,received,402.07,2025-08-02
1809,26528,2738,Arrived late,refunded,148.53,2024-12-23
1810,26550,6771,Damaged,received,964.02,2024-05-10
1811,26563,7561,Not as described,refunded,85.09,2025-12-18
1812,26572,3066,Too large,refunded,1860.35,2026-01-20
1813,26618,6257,Arrived late,requested,45.83,2025-04-25
1814,26628,7569,Changed mind,approved,370.59,2025-10-15
1815,26634,4875,Damaged,received,803.18,2025-10-01
1816,26672,4961,Wrong item,refunded,377.25,2023-09-02
1817,26715,2427,Damaged,received,643.61,2025-12-18
1818,26738,1627,Too large,requested,21.30,2026-01-06
1819,26770,279,Wrong item,approved,1026.63,2025-12-28
1820,26777,4445,Wrong item,refunded,21.12,2025-02-08
1821,26787,9091,Wrong item,requested,374.50,2023-05-03
1822,26790,2933,Too large,refunded,2075.66,2026-01-09
1823,26803,1117,Wrong item,requested,406.01,2025-10-26
1824,26836,2773,Too small,approved,131.08,2025-10-18
1825,26851,2844,Too small,requested,513.45,2025-01-10
1826,26855,5130,Not as described,approved,890.09,2023-10-09
1827,26872,2764,Damaged,approved,182.32,2025-02-09
1828,26873,4742,Changed mind,approved,188.88,2024-11-03
1829,26897,5773,Changed mind,refunded,18.23,2024-03-26
1830,26932,6912,Damaged,refunded,101.84,2024-08-28
1831,26933,3243,Not as described,refunded,520.07,2023-12-05
1832,26937,7241,Not as described,received,496.73,2026-01-16
1833,26945,412,Wrong item,received,234.95,2025-11-20
1834,26946,3282,Damaged,received,173.43,2025-09-08
1835,26978,6517,Arrived late,approved,91.55,2024-04-21
1836,26988,1471,Wrong item,refunded,12.11,2024-02-15
1837,26991,8684,Not as described,received,143.74,2024-12-15
1838,26997,8237,Changed mind,rejected,607.51,2025-09-17
1839,26999,3446,Wrong item,refunded,1487.51,2025-01-25
1840,27011,8428,Too small,approved,582.11,2026-03-01
1841,27030,4064,Too large,refunded,23.81,2026-01-25
1842,27036,7276,Arrived late,refunded,286.30,2024-09-15
1843,27038,7411,Too small,received,77.82,2023-04-27
1844,27061,5766,Too small,received,295.49,2024-05-03
1845,27064,8170,Wrong item,refunded,517.71,2025-12-29
1846,27065,1956,Damaged,approved,258.95,2024-03-27
1847,27075,8359,Wrong item,received,1972.01,2024-05-29
1848,27091,5153,Wrong item,refunded,203.54,2024-03-01
1849,27103,7845,Too large,refunded,802.01,2023-12-19
1850,27133,8610,Changed mind,received,247.16,2023-07-05
1851,27151,781,Too small,received,187.07,2023-05-16
1852,27162,4078,Too small,received,68.39,2024-05-08
1853,27228,9387,Not as described,received,2614.31,2023-10-20
1854,27270,7994,Damaged,refunded,437.25,2023-05-26
1855,27278,776,Damaged,refunded,400.49,2024-01-07
1856,27283,7561,Not as described,requested,448.20,2024-08-14
1857,27297,818,Damaged,refunded,236.28,2023-08-31
1858,27330,4354,Changed mind,received,357.92,2024-04-08
1859,27334,7722,Wrong item,rejected,83.46,2025-06-10
1860,27336,6478,Damaged,refunded,196.20,2023-12-31
1861,27373,9021,Not as described,refunded,278.18,2025-10-06
1862,27398,1975,Wrong item,refunded,365.73,2025-06-30
1863,27412,4479,Damaged,received,454.22,2025-08-05
1864,27414,805,Too small,refunded,846.96,2025-06-24
1865,27427,125,Not as described,refunded,641.44,2025-11-11
1866,27448,1558,Changed mind,refunded,537.80,2023-10-27
1867,27451,8478,Wrong item,approved,66.72,2025-02-13
1868,27474,4951,Changed mind,rejected,493.38,2024-09-22
1869,27514,8334,Arrived late,refunded,46.73,2025-05-22
1870,27563,6185,Changed mind,refunded,971.52,2023-04-12
1871,27567,5440,Not as described,refunded,2018.33,2025-05-03
1872,27591,883,Changed mind,received,505.83,2024-03-14
1873,27610,7718,Too small,refunded,502.36,2025-07-25
1874,27618,9945,Arrived late,approved,373.16,2023-07-28
1875,27619,6981,Too small,received,801.68,2025-10-31
1876,27646,3504,Not as described,received,440.89,2025-04-20
1877,27647,433,Too large,approved,136.79,2024-09-14
1878,27670,5527,Arrived late,approved,658.56,2023-10-27
1879,27673,1002,Wrong item,refunded,1339.93,2026-01-15
1880,27686,4126,Too small,received,176.02,2025-02-19
1881,27692,1089,Too large,rejected,64.38,2023-12-06
1882,27733,5415,Damaged,refunded,682.01,2024-03-27
1883,27737,6231,Too large,rejected,560.24,2025-09-14
1884,27747,1061,Arrived late,refunded,890.22,2024-11-09
1885,27750,7411,Too small,refunded,546.37,2025-04-15
1886,27760,924,Not as described,refunded,2941.61,2025-04-01
1887,27769,1048,Damaged,refunded,274.80,2024-06-20
1888,27774,5072,Not as described,received,116.58,2023-04-27
1889,27776,6805,Wrong item,requested,2223.63,2024-07-07
1890,27791,22,Too small,approved,421.19,2024-03-20
1891,27839,8664,Too large,refunded,603.29,2024-07-14
1892,27848,2556,Too small,approved,985.67,2023-03-20
1893,27849,9519,Damaged,refunded,743.52,2023-10-19
1894,27861,2755,Too large,refunded,976.04,2025-08-06
1895,27866,9322,Too large,refunded,85.40,2025-12-11
1896,27903,5287,Not as described,refunded,166.05,2023-12-15
1897,27912,2920,Wrong item,refunded,552.97,2025-09-22
1898,27922,4818,Damaged,refunded,1548.45,2024-08-16
1899,27932,6659,Damaged,refunded,383.21,2023-01-18
1900,27933,6695,Changed mind,received,10.16,2024-05-20
1901,27957,510,Wrong item,refunded,586.62,2024-03-07
1902,27959,6002,Wrong item,approved,22.28,2025-01-05
1903,27965,2614,Changed mind,approved,1718.30,2023-03-17
1904,27984,7805,Changed mind,refunded,1684.34,2024-11-17
1905,28009,2559,Wrong item,approved,292.88,2025-10-11
1906,28025,2596,Wrong item,refunded,365.05,2025-08-31
1907,28039,1495,Wrong item,refunded,995.09,2025-12-05
1908,28041,1861,Too small,approved,189.47,2023-06-29
1909,28069,7228,Damaged,received,1149.74,2025-12-24
1910,28073,9518,Arrived late,approved,685.34,2025-07-02
1911,28121,6473,Not as described,refunded,372.58,2025-01-02
1912,28134,4019,Damaged,received,155.07,2025-09-04
1913,28135,1564,Arrived late,refunded,31.78,2023-11-28
1914,28139,937,Arrived late,refunded,306.37,2025-03-31
1915,28141,4754,Too large,refunded,30.82,2023-10-01
1916,28172,2795,Damaged,approved,1082.38,2023-05-31
1917,28217,1533,Arrived late,received,20.60,2024-01-07
1918,28220,9279,Changed mind,refunded,155.68,2024-03-12
1919,28234,8723,Changed mind,refunded,422.62,2025-12-14
1920,28276,6577,Arrived late,refunded,122.76,2024-02-26
1921,28307,2134,Not as described,refunded,756.66,2024-04-18
1922,28324,8950,Too small,refunded,673.68,2023-11-30
1923,28335,759,Wrong item,requested,601.82,2024-02-29
1924,28340,9075,Arrived late,refunded,562.37,2023-07-21
1925,28348,9738,Arrived late,refunded,123.00,2024-07-22
1926,28400,1465,Too large,received,488.71,2023-04-06
1927,28404,1098,Arrived late,rejected,296.00,2025-03-09
1928,28420,7292,Too small,refunded,57.79,2025-02-19
1929,28426,1458,Too large,received,745.54,2024-07-10
1930,28430,5052,Wrong item,refunded,931.94,2025-12-21
1931,28439,5009,Wrong item,rejected,556.99,2023-03-05
1932,28446,2231,Too large,requested,2718.13,2023-12-08
1933,28489,7105,Arrived late,approved,35.97,2023-12-31
1934,28497,9736,Damaged,requested,755.69,2024-01-30
1935,28505,5573,Wrong item,received,242.12,2026-01-27
1936,28511,7734,Wrong item,refunded,60.67,2025-03-01
1937,28536,1603,Wrong item,approved,466.60,2024-07-20
1938,28539,915,Too small,refunded,96.67,2024-02-18
1939,28544,1962,Wrong item,refunded,761.69,2025-12-26
1940,28545,9022,Too large,refunded,130.83,2024-11-02
1941,28558,6315,Not as described,requested,376.87,2024-03-26
1942,28572,993,Too large,refunded,456.38,2024-09-03
1943,28586,2299,Not as described,requested,322.58,2023-12-05
1944,28594,6912,Too small,refunded,149.12,2024-08-16
1945,28602,3275,Too small,approved,1777.85,2023-10-03
1946,28630,9253,Damaged,rejected,633.73,2025-12-11
1947,28631,2095,Wrong item,approved,295.55,2025-01-25
1948,28644,6460,Too small,received,448.40,2025-05-06
1949,28646,5266,Too large,requested,500.03,2026-02-16
1950,28660,3813,Not as described,received,332.83,2025-10-09
1951,28673,7289,Wrong item,received,643.69,2025-06-24
1952,28678,7127,Arrived late,received,2356.65,2024-03-22
1953,28691,7342,Not as described,refunded,231.79,2025-08-01
1954,28701,3472,Not as described,rejected,144.77,2023-11-16
1955,28703,98,Wrong item,received,1935.25,2023-06-10
1956,28762,6455,Too small,received,179.55,2025-04-11
1957,28769,8218,Not as described,refunded,582.26,2024-12-08
1958,28777,8574,Arrived late,approved,571.83,2025-05-06
1959,28780,3011,Damaged,received,2116.50,2025-10-24
1960,28809,736,Too large,received,274.47,2023-07-17
1961,28834,5433,Not as described,refunded,213.06,2023-11-13
1962,28843,6419,Damaged,received,309.60,2023-07-19
1963,28856,2166,Arrived late,refunded,980.45,2023-12-08
1964,28859,3154,Arrived late,received,315.33,2026-01-19
1965,28876,55,Damaged,approved,44.40,2025-06-04
1966,28878,8443,Not as described,refunded,252.38,2025-06-02
1967,28888,2579,Changed mind,refunded,1518.92,2024-05-31
1968,28890,9375,Too large,received,1094.23,2023-10-04
1969,28893,4035,Too small,refunded,636.74,2024-08-10
1970,28904,9764,Changed mind,refunded,28.58,2025-08-11
1971,28914,4713,Not as described,refunded,1968.40,2025-03-08
1972,28917,9880,Changed mind,refunded,149.47,2024-12-19
1973,28921,9690,Too small,received,387.52,2025-05-11
1974,28923,5852,Wrong item,requested,241.12,2023-03-26
1975,28955,6383,Changed mind,approved,692.97,2024-01-23
1976,28961,4978,Changed mind,refunded,13.19,2026-01-22
1977,28968,7971,Too small,refunded,163.77,2023-11-07
1978,28987,207,Changed mind,approved,652.19,2024-11-27
1979,29001,446,Damaged,approved,281.97,2024-05-09
1980,29012,6189,Too large,approved,33.29,2025-01-07
1981,29024,909,Damaged,requested,141.46,2023-04-21
1982,29027,1248,Too large,refunded,143.64,2023-03-06
1983,29044,3671,Damaged,approved,1676.28,2024-09-27
1984,29054,6273,Changed mind,received,51.78,2024-09-01
1985,29080,911,Changed mind,received,998.38,2023-09-29
1986,29126,7472,Not as described,refunded,1644.70,2025-08-03
1987,29149,7134,Damaged,approved,22.05,2024-06-10
1988,29168,9196,Too large,refunded,143.10,2024-09-12
1989,29171,714,Arrived late,refunded,1739.60,2025-03-29
1990,29176,5684,Wrong item,received,704.62,2025-04-08
1991,29180,7061,Arrived late,refunded,151.67,2024-05-03
1992,29185,4470,Too small,refunded,63.05,2025-08-01
1993,29189,1054,Arrived late,approved,609.84,2024-06-18
1994,29214,5073,Too large,refunded,719.81,2023-07-10
1995,29218,2565,Wrong item,refunded,420.52,2025-12-28
1996,29241,9258,Changed mind,refunded,1164.27,2024-12-19
1997,29251,252,Damaged,rejected,103.38,2025-09-05
1998,29262,2248,Wrong item,refunded,304.43,2023-07-28
1999,29266,424,Damaged,refunded,433.27,2025-10-23
2000,29293,6479,Changed mind,approved,1016.19,2024-08-18
2001,29304,2588,Too large,rejected,898.80,2025-06-12
2002,29306,2610,Too large,received,680.47,2024-03-31
2003,29344,5438,Not as described,refunded,64.78,2023-11-28
2004,29347,1075,Wrong item,refunded,191.77,2024-03-06
2005,29360,9871,Changed mind,received,968.17,2026-01-27
2006,29363,2494,Too large,received,392.90,2023-03-27
2007,29368,6114,Too small,refunded,301.59,2024-04-14
2008,29389,9308,Arrived late,requested,843.36,2024-10-05
2009,29400,9113,Too small,requested,79.70,2023-09-06
2010,29406,4519,Damaged,refunded,88.19,2025-10-13
2011,29419,2177,Arrived late,refunded,358.52,2024-02-02
2012,29426,9066,Changed mind,refunded,1213.53,2025-01-07
2013,29447,4549,Not as described,requested,945.88,2025-12-01
2014,29450,6760,Too large,rejected,747.07,2024-07-04
2015,29459,2407,Too large,approved,102.97,2025-11-01
2016,29467,6259,Wrong item,refunded,325.24,2025-11-06
2017,29479,1704,Too large,rejected,243.59,2025-05-31
2018,29480,6957,Too small,received,1472.51,2023-04-23
2019,29498,2761,Too small,received,13.52,2025-05-28
2020,29513,7030,Not as described,refunded,36.71,2025-02-14
2021,29520,7763,Not as described,refunded,96.28,2025-06-01
2022,29522,930,Not as described,refunded,216.83,2024-04-25
2023,29529,2025,Arrived late,requested,64.82,2024-07-26
2024,29530,127,Arrived late,refunded,222.99,2024-12-09
2025,29531,6107,Too large,refunded,348.63,2024-03-03
2026,29546,3054,Not as described,refunded,680.95,2023-03-04
2027,29576,346,Changed mind,approved,6.63,2025-03-10
2028,29581,6838,Damaged,requested,921.66,2024-04-08
2029,29587,7800,Too large,refunded,556.19,2023-06-27
2030,29589,543,Too large,refunded,428.60,2024-07-07
2031,29615,8888,Changed mind,requested,674.58,2025-12-28
2032,29621,9878,Arrived late,approved,3671.34,2023-03-28
2033,29626,9797,Too large,refunded,1751.00,2023-08-07
2034,29631,2195,Arrived late,requested,490.61,2025-10-30
2035,29634,6608,Changed mind,approved,39.98,2023-09-10
2036,29637,8343,Damaged,requested,680.53,2024-11-09
2037,29693,7920,Wrong item,received,1450.59,2023-03-04
2038,29725,1626,Too large,received,225.33,2024-12-21
2039,29753,6842,Too small,requested,148.09,2025-01-05
2040,29754,6444,Arrived late,received,316.15,2024-04-14
2041,29791,8902,Damaged,requested,387.26,2024-05-01
2042,29795,7649,Changed mind,rejected,15.75,2025-11-13
2043,29813,6864,Changed mind,refunded,648.78,2023-04-06
2044,29816,2339,Too small,received,2193.15,2024-10-01
2045,29821,3631,Too small,refunded,2201.28,2023-02-19
2046,29822,4317,Too small,refunded,373.75,2023-10-04
2047,29841,5329,Arrived late,approved,339.49,2025-05-23
2048,29843,8011,Changed mind,refunded,512.93,2024-06-22
2049,29852,2330,Too large,approved,57.22,2023-06-09
2050,29861,3272,Damaged,received,302.02,2023-12-05
2051,29866,9037,Too small,rejected,403.18,2025-01-13
2052,29876,8915,Too small,rejected,912.31,2026-01-06
2053,29883,9611,Too small,requested,596.58,2025-04-20
2054,29938,4107,Changed mind,approved,149.56,2024-05-19
2055,29945,5990,Not as described,refunded,810.19,2026-02-24
2056,29952,295,Too large,refunded,37.19,2025-08-21
2057,29957,2667,Wrong item,refunded,100.22,2024-10-02
2058,29967,5433,Wrong item,refunded,515.69,2024-04-02
2059,29999,6538,Not as described,received,321.67,2024-05-05
2060,30010,4129,Damaged,received,264.39,2024-04-01
2061,30020,1569,Arrived late,refunded,113.36,2026-02-07
2062,30026,2786,Too small,received,101.37,2023-11-12
2063,30033,4364,Changed mind,received,377.07,2024-03-19
2064,30042,1534,Changed mind,received,641.54,2024-01-12
2065,30055,6408,Too small,refunded,198.85,2023-03-27
2066,30062,889,Damaged,approved,569.19,2024-03-28
2067,30064,2374,Changed mind,refunded,570.37,2023-08-12
2068,30106,9639,Damaged,approved,381.79,2025-09-01
2069,30127,9495,Too small,requested,286.23,2024-03-02
2070,30135,663,Changed mind,refunded,737.72,2026-02-02
2071,30137,9826,Too large,approved,138.73,2023-09-05
2072,30173,487,Changed mind,refunded,1293.00,2023-03-26
2073,30202,4910,Too small,refunded,2301.59,2026-01-19
2074,30218,6641,Damaged,received,460.53,2025-05-09
2075,30232,7900,Changed mind,refunded,223.93,2024-12-11
2076,30251,7201,Changed mind,rejected,42.97,2026-01-17
2077,30253,2184,Too large,received,54.29,2025-10-19
2078,30316,9994,Damaged,received,230.91,2023-02-04
2079,30326,9985,Arrived late,refunded,493.77,2023-06-05
2080,30329,613,Not as described,received,350.40,2025-01-28
2081,30335,5925,Damaged,refunded,140.98,2023-10-02
2082,30375,4189,Changed mind,requested,63.45,2024-08-03
2083,30385,4619,Damaged,rejected,91.42,2025-09-30
2084,30393,3015,Arrived late,received,172.15,2025-07-19
2085,30416,9364,Wrong item,refunded,568.32,2023-12-19
2086,30437,5330,Wrong item,approved,346.82,2025-11-25
2087,30452,651,Too small,requested,749.19,2023-06-27
2088,30469,5901,Wrong item,approved,343.51,2024-06-15
2089,30473,1031,Arrived late,refunded,2082.49,2024-03-14
2090,30520,5621,Too large,requested,340.91,2023-06-18
2091,30556,9976,Too large,refunded,1578.56,2024-02-08
2092,30564,6534,Not as described,approved,84.82,2025-09-19
2093,30565,4583,Changed mind,refunded,656.87,2025-03-10
2094,30577,2148,Not as described,refunded,108.68,2025-04-23
2095,30580,4209,Too small,received,220.37,2026-02-06
2096,30597,4796,Changed mind,rejected,222.17,2024-04-25
2097,30612,2622,Arrived late,approved,2131.50,2024-08-01
2098,30626,4692,Too small,refunded,21.43,2023-12-02
2099,30639,3091,Too small,refunded,373.19,2024-06-19
2100,30666,7349,Changed mind,approved,60.59,2025-10-01
2101,30675,6188,Too large,rejected,57.00,2025-05-10
2102,30676,7503,Too small,approved,1287.85,2025-08-07
2103,30682,385,Arrived late,refunded,85.64,2023-04-07
2104,30690,8729,Not as described,refunded,116.62,2024-05-24
2105,30714,1929,Too small,received,266.02,2026-01-24
2106,30719,2558,Too large,received,936.08,2024-12-29
2107,30726,602,Not as described,refunded,151.28,2023-11-09
2108,30732,339,Damaged,rejected,152.16,2026-02-07
2109,30737,3866,Wrong item,refunded,98.79,2024-07-12
2110,30741,3813,Not as described,refunded,524.68,2024-06-17
2111,30753,1859,Too small,received,712.37,2024-04-12
2112,30792,9681,Too small,refunded,204.47,2024-07-18
2113,30796,878,Damaged,received,1979.67,2023-07-12
2114,30797,6584,Too large,requested,148.35,2023-02-28
2115,30824,9141,Wrong item,refunded,250.62,2025-04-22
2116,30825,406,Changed mind,requested,364.25,2024-07-18
2117,30839,4515,Damaged,rejected,212.62,2025-06-11
2118,30863,8828,Too large,refunded,347.01,2023-11-22
2119,30868,4298,Too large,rejected,1082.62,2025-07-17
2120,30912,5000,Too small,approved,1439.40,2025-11-02
2121,30930,242,Changed mind,received,612.92,2026-01-18
2122,30931,5622,Damaged,received,695.96,2023-10-23
2123,30932,7127,Not as described,refunded,143.12,2024-02-17
2124,30941,8666,Damaged,approved,564.40,2024-05-17
2125,30943,9194,Wrong item,refunded,11.39,2025-05-19
2126,30953,1028,Changed mind,received,214.54,2025-11-11
2127,30956,9361,Changed mind,refunded,203.37,2023-02-04
2128,30980,4255,Damaged,received,343.16,2025-12-09
2129,30990,9302,Too large,requested,1029.41,2023-09-27
2130,30998,7383,Arrived late,refunded,148.24,2024-08-28
2131,31020,3760,Not as described,refunded,1344.80,2024-12-23
2132,31021,2387,Wrong item,approved,143.50,2024-05-21
2133,31075,4496,Wrong item,requested,1807.64,2024-03-17
2134,31080,2542,Too small,received,748.38,2024-11-13
2135,31095,2225,Too small,approved,420.96,2024-01-20
2136,31096,3492,Damaged,refunded,153.84,2024-04-21
2137,31118,3534,Arrived late,refunded,344.66,2023-07-05
2138,31124,2573,Arrived late,received,412.78,2023-08-11
2139,31130,342,Damaged,approved,61.52,2024-06-24
2140,31139,2482,Changed mind,received,410.35,2025-02-11
2141,31144,122,Too small,refunded,448.87,2025-04-26
2142,31149,3424,Wrong item,received,1356.07,2024-03-31
2143,31158,2266,Arrived late,refunded,706.76,2024-08-04
2144,31163,5185,Too small,refunded,1182.13,2026-03-02
2145,31185,2419,Changed mind,refunded,85.72,2025-03-16
2146,31201,4778,Arrived late,refunded,478.54,2024-11-13
2147,31219,5280,Wrong item,rejected,195.53,2024-07-28
2148,31244,1651,Damaged,refunded,217.58,2023-08-19
2149,31263,2281,Too large,approved,582.69,2023-04-22
2150,31267,3087,Too small,rejected,691.77,2023-02-20
2151,31295,4782,Not as described,refunded,90.63,2024-11-01
2152,31308,2721,Changed mind,received,174.47,2025-01-04
2153,31316,1628,Wrong item,refunded,915.08,2025-04-07
2154,31329,5321,Changed mind,requested,414.70,2025-11-01
2155,31348,6563,Too large,approved,147.55,2026-01-01
2156,31356,7559,Wrong item,refunded,304.15,2024-05-16
2157,31365,115,Too large,refunded,199.52,2024-03-26
2158,31376,4250,Too small,requested,1229.62,2024-08-30
2159,31385,5354,Too small,refunded,1483.06,2023-11-03
2160,31421,5652,Changed mind,received,615.92,2026-02-15
2161,31453,9219,Damaged,refunded,270.48,2023-09-28
2162,31476,1228,Changed mind,rejected,455.82,2023-08-08
2163,31513,5598,Wrong item,refunded,1392.54,2025-02-26
2164,31522,5311,Wrong item,approved,760.89,2024-05-12
2165,31559,9383,Changed mind,received,371.01,2025-05-23
2166,31575,7353,Changed mind,refunded,30.42,2025-10-01
2167,31593,5776,Arrived late,refunded,275.15,2025-03-15
2168,31596,3175,Too small,received,350.28,2025-06-20
2169,31600,7302,Too small,refunded,553.56,2024-06-25
2170,31608,6135,Too large,received,407.25,2023-08-05
2171,31611,9820,Damaged,refunded,872.43,2024-02-19
2172,31615,2273,Not as described,refunded,829.95,2024-05-05
2173,31622,824,Not as described,requested,165.61,2023-07-08
2174,31624,3164,Arrived late,refunded,199.07,2025-06-06
2175,31638,1898,Too large,refunded,39.00,2023-05-29
2176,31645,4964,Wrong item,approved,1304.35,2024-01-05
2177,31650,7561,Too large,rejected,91.80,2023-11-15
2178,31683,8858,Arrived late,received,159.71,2024-02-03
2179,31690,81,Changed mind,refunded,40.50,2024-02-23
2180,31726,4387,Too small,refunded,932.02,2025-07-21
2181,31746,4624,Changed mind,received,787.92,2023-09-22
2182,31748,3312,Not as described,rejected,563.97,2024-01-11
2183,31753,8852,Too small,rejected,87.25,2025-10-02
2184,31756,4154,Too large,requested,134.78,2023-12-27
2185,31767,7832,Not as described,refunded,153.57,2023-12-01
2186,31792,3701,Not as described,refunded,298.99,2024-09-15
2187,31804,8692,Not as described,received,383.03,2024-01-12
2188,31835,1903,Too small,refunded,403.96,2025-06-16
2189,31854,1123,Too large,refunded,179.87,2026-01-25
2190,31870,4682,Damaged,approved,87.58,2024-05-01
2191,31874,8419,Too large,rejected,253.50,2024-10-16
2192,31894,8250,Damaged,requested,246.04,2023-02-27
2193,31907,3949,Not as described,received,1495.81,2024-02-01
2194,31910,5919,Changed mind,requested,1292.12,2025-08-14
2195,31918,597,Too small,refunded,1562.55,2023-10-24
2196,31956,4429,Arrived late,refunded,1014.83,2023-06-02
2197,31968,1104,Too large,requested,325.36,2024-07-23
2198,31976,2271,Changed mind,rejected,422.40,2025-03-01
2199,31985,4705,Not as described,received,95.71,2023-08-12
2200,32013,6994,Wrong item,refunded,51.45,2025-03-26
2201,32031,1692,Changed mind,refunded,592.71,2024-04-30
2202,32050,3523,Wrong item,received,415.51,2024-05-12
